Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
11,0.9922218464660129,0.9950260004521818,0.9936219450245527,0.9717,0.725,0.6338797814207651,0.6763848396501458,0.9733,1.0,0.75,0.8571428571428571,0.9795,0.9875,0.9057,0.793,0.8424,0.9748
12,0.9911216003596314,0.9969477730047479,0.9940261496844004,0.9615,0.803030303030303,0.5792349726775956,0.673015873015873,0.9672,0.8571428571428571,0.75,0.7999999999999999,0.9406,0.9883,0.8838,0.7754,0.8223,0.9564
13,0.9940011318619129,0.9927650915668098,0.993382727221311,0.9676,0.673469387755102,0.7213114754098361,0.6965699208443271,0.9718,1.0,0.75,0.8571428571428571,0.9088,0.9871,0.8892,0.8214,0.849,0.9494
14,0.994098955969133,0.9902780917929007,0.9921848453958546,0.9634,0.6100917431192661,0.726775956284153,0.6633416458852869,0.9632,0.8571428571428571,0.75,0.7999999999999999,0.9842,0.9847,0.8204,0.8224,0.8185,0.9703
15,0.9947416552354824,0.9837214560253221,0.9892008639308855,0.9676,0.4929078014184397,0.7595628415300546,0.5978494623655914,0.9694,0.8571428571428571,0.75,0.7999999999999999,0.9645,0.979,0.7816,0.8311,0.7957,0.9672
16,0.9945578231292517,0.9916346371241239,0.9930940790218499,0.9723,0.6523809523809524,0.7486338797814208,0.6972010178117048,0.9718,0.8571428571428571,0.75,0.7999999999999999,0.978,0.9865,0.8347,0.8301,0.8301,0.974
17,0.9942098092643051,0.9899389554600949,0.9920697858842189,0.9642,0.6036036036036037,0.73224043715847,0.6617283950617285,0.9684,0.8571428571428571,0.75,0.7999999999999999,0.8955,0.9845,0.8183,0.8241,0.8179,0.9427
18,0.9922139471902505,0.9940085914537644,0.993110458549808,0.9657,0.6904761904761905,0.6338797814207651,0.6609686609686609,0.9704,0.8571428571428571,0.75,0.7999999999999999,0.9128,0.9865,0.8466,0.7926,0.818,0.9496
19,0.9926537070524413,0.9928781370110784,0.9927659093478015,0.9649,0.6593406593406593,0.6557377049180327,0.6575342465753424,0.9644,0.8571428571428571,0.75,0.7999999999999999,0.9701,0.9858,0.8364,0.7995,0.8168,0.9665
20,0.9926727539172585,0.9954781822292562,0.9940734887396288,0.9537,0.7547169811320755,0.6557377049180327,0.7017543859649122,0.9594,0.8571428571428571,0.75,0.7999999999999999,0.8321,0.9884,0.8682,0.8004,0.8319,0.9151
21,0.9955499771793701,0.9863215012434999,0.9909142532651901,0.9643,0.5488721804511278,0.7978142076502732,0.6503340757238307,0.9688,0.8571428571428571,0.75,0.7999999999999999,0.8868,0.9823,0.8005,0.8447,0.8137,0.94
