Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
23,0.9947833975958267,0.9916346371241239,0.9932065217391305,0.9868,0.6456310679611651,0.7430167597765364,0.6909090909090909,0.9868,0.6666666666666666,1.0,0.8,1.0,0.9867,0.769,0.9116,0.828,0.9912
24,0.9943406904357668,0.9931042278996156,0.993722074543295,0.9691,0.6789473684210526,0.7206703910614525,0.6991869918699187,0.9693,1.0,1.0,1.0,1.0,0.9877,0.8911,0.9046,0.8976,0.9794
25,0.9947804379893339,0.9910694099027809,0.9929214564811145,0.9775,0.6273584905660378,0.7430167597765364,0.680306905370844,0.9774,1.0,1.0,1.0,1.0,0.9862,0.874,0.9114,0.8911,0.985
26,0.9946772366930917,0.9928781370110784,0.9937768725956098,0.9872,0.676923076923077,0.7374301675977654,0.7058823529411765,0.9871,1.0,1.0,1.0,1.0,0.9878,0.8905,0.9101,0.8999,0.9914
27,0.9944501075999547,0.9925390006782727,0.9934936350777935,0.9858,0.6701030927835051,0.7262569832402235,0.6970509383378015,0.9863,0.5,1.0,0.6666666666666666,1.0,0.9873,0.7215,0.9063,0.7857,0.9907
28,0.9947881259913891,0.9925390006782727,0.9936622906292439,0.9872,0.6683417085427136,0.7430167597765364,0.7037037037037037,0.9871,1.0,1.0,1.0,1.0,0.9876,0.8877,0.9119,0.8991,0.9914
29,0.993231046931408,0.995252091340719,0.994240542066629,0.9864,0.7391304347826086,0.664804469273743,0.7000000000000001,0.9863,1.0,1.0,1.0,1.0,0.9887,0.9108,0.8867,0.8981,0.9909
30,0.993346114807714,0.9957042731177933,0.9945237960819737,0.9886,0.759493670886076,0.6703910614525139,0.7121661721068249,0.9886,1.0,1.0,1.0,1.0,0.9893,0.9176,0.8887,0.9022,0.9924
31,0.9932279909706546,0.9947999095636446,0.9940133288150909,0.9865,0.7212121212121212,0.664804469273743,0.691860465116279,0.9867,1.0,1.0,1.0,1.0,0.9883,0.9048,0.8865,0.8953,0.9911
32,0.993120559377467,0.9954781822292562,0.9942979732399932,0.9818,0.7515923566878981,0.659217877094972,0.7023809523809524,0.9818,0.6666666666666666,1.0,0.8,1.0,0.9888,0.8038,0.8849,0.8322,0.9878
33,0.9948933272809805,0.9910694099027809,0.9929776871672896,0.9859,0.6320754716981132,0.7486033519553073,0.6854219948849105,0.9858,0.6666666666666666,1.0,0.8,1.0,0.9863,0.7645,0.9132,0.8261,0.9906
34,0.9926818284170232,0.9967216821162107,0.9946976534296029,0.9859,0.7972027972027972,0.6368715083798883,0.7080745341614907,0.9859,1.0,1.0,1.0,1.0,0.9896,0.93,0.8779,0.9009,0.9906
35,0.9917968311046185,0.9977390911146281,0.9947590870667794,0.9829,0.8412698412698413,0.5921787709497207,0.6950819672131148,0.9831,1.0,1.0,1.0,1.0,0.9897,0.9444,0.8633,0.8966,0.9886
36,0.9950045413260672,0.9907302735699751,0.9928628072957969,0.9866,0.625,0.7541899441340782,0.6835443037974683,0.9867,0.6666666666666666,1.0,0.8,1.0,0.986,0.7622,0.915,0.8255,0.9911
37,0.9951296862611847,0.9932172733438842,0.9941725601131541,0.9873,0.6938775510204082,0.7597765363128491,0.7253333333333333,0.9873,1.0,1.0,1.0,1.0,0.9886,0.8963,0.9177,0.9065,0.9915
