Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
16,0.9945404913557779,0.9884693646846032,0.9914956344256718,0.9792,0.5756302521008403,0.7486338797814208,0.65083135391924,0.9785,0.8571428571428571,0.75,0.7999999999999999,0.9819,0.9834,0.8091,0.829,0.8141,0.9799
17,0.9938580527752502,0.9877910920189916,0.9908152851797255,0.9724,0.5504201680672269,0.7158469945355191,0.6223277909738718,0.9687,0.8571428571428571,0.75,0.7999999999999999,0.9934,0.9821,0.8005,0.8179,0.8044,0.9782
18,0.9955341806939196,0.9828170924711734,0.9891347630695716,0.9748,0.49158249158249157,0.7978142076502732,0.6083333333333333,0.9743,0.8571428571428571,0.75,0.7999999999999999,0.9918,0.9789,0.7814,0.8435,0.7992,0.9803
19,0.9926428975664969,0.9914085462355867,0.9920253379333749,0.9659,0.6173469387755102,0.6612021857923497,0.6385224274406331,0.9658,0.8333333333333334,0.625,0.7142857142857143,0.9972,0.9844,0.8144,0.7592,0.7816,0.9763
20,0.9951994513658704,0.9842866832466651,0.9897129866439329,0.9809,0.5088967971530249,0.7814207650273224,0.6163793103448276,0.9808,0.8571428571428571,0.75,0.7999999999999999,0.9977,0.98,0.7871,0.8386,0.802,0.9865
21,0.9943304229504479,0.9912955007913181,0.9928106425134448,0.9813,0.6398104265402843,0.7377049180327869,0.6852791878172588,0.981,0.8571428571428571,0.75,0.7999999999999999,0.9971,0.9859,0.8304,0.8263,0.826,0.9865
22,0.9937549676393778,0.989373728238752,0.9915595082988727,0.9753,0.5803571428571429,0.7103825136612022,0.6388206388206389,0.9748,1.0,0.75,0.8571428571428571,0.9904,0.9835,0.858,0.8166,0.8292,0.9802
23,0.9935366821635107,0.9905041826814379,0.9920181149165015,0.981,0.6037735849056604,0.6994535519125683,0.6481012658227848,0.9807,1.0,0.75,0.8571428571428571,0.9979,0.9844,0.8658,0.8133,0.8324,0.9866
24,0.9935418082936778,0.9912955007913181,0.9924173834314169,0.9796,0.6274509803921569,0.6994535519125683,0.661498708010336,0.9799,0.8571428571428571,0.75,0.7999999999999999,0.9994,0.9852,0.826,0.8136,0.818,0.9863
25,0.9954112653435815,0.9808953199186072,0.9880999829186358,0.9824,0.46178343949044587,0.7923497267759563,0.5835010060362174,0.9825,1.0,0.75,0.8571428571428571,0.9886,0.9769,0.8191,0.8411,0.8096,0.9845
26,0.9949908925318761,0.9880171829075288,0.9914917753828703,0.9771,0.573170731707317,0.7704918032786885,0.6573426573426574,0.9767,0.8571428571428571,0.75,0.7999999999999999,0.9957,0.9834,0.8084,0.8362,0.8163,0.9832
27,0.9945348969600364,0.9874519556861858,0.9909807703216291,0.9834,0.5546558704453441,0.7486338797814208,0.6372093023255814,0.9834,0.8571428571428571,0.75,0.7999999999999999,0.9905,0.9824,0.8021,0.8287,0.8094,0.9857
28,0.9942130942925224,0.9905041826814379,0.9923551729996035,0.9778,0.6175115207373272,0.73224043715847,0.6699999999999999,0.9777,0.8571428571428571,0.75,0.7999999999999999,0.9898,0.9851,0.823,0.8242,0.8208,0.9818
29,0.9938349126612627,0.9840605923581279,0.9889236012496451,0.978,0.4833948339483395,0.7158469945355191,0.5770925110132158,0.9813,0.8571428571428571,0.75,0.7999999999999999,0.9814,0.9784,0.7781,0.8166,0.7887,0.9803
30,0.9918690005646528,0.9928781370110784,0.9923733122422461,0.9749,0.6457142857142857,0.6174863387978142,0.6312849162011174,0.9795,0.8571428571428571,0.75,0.7999999999999999,0.9903,0.9851,0.8316,0.7868,0.8079,0.9816
31,0.9936601381184196,0.9921998643454669,0.9929294643362181,0.9799,0.6530612244897959,0.6994535519125683,0.6754617414248021,0.9792,0.875,0.875,0.875,0.9975,0.9862,0.8406,0.8556,0.8478,0.9855
32,0.9936587022987204,0.9919737734569297,0.9928155229959834,0.9621,0.6482412060301508,0.7049180327868853,0.675392670157068,0.9662,0.8571428571428571,0.75,0.7999999999999999,0.994,0.9859,0.833,0.8156,0.8227,0.9741
33,0.9949982948732522,0.9894867736830206,0.992234880689225,0.9788,0.6051502145922747,0.7704918032786885,0.6778846153846153,0.9793,0.8571428571428571,0.75,0.7999999999999999,0.9936,0.9848,0.8191,0.8367,0.8234,0.9839
34,0.9927773389008012,0.9944607732308388,0.993618343028181,0.972,0.711764705882353,0.6612021857923497,0.6855524079320113,0.9763,1.0,0.75,0.8571428571428571,0.9845,0.9875,0.9015,0.8019,0.8454,0.9776
FINALTEST,0.9927716286424215,0.9936694551209586,0.9932203389830508,0.9765,0.6936416184971098,0.6557377049180327,0.6741573033707865,0.978,0.7,0.875,0.7777777777777777,0.9813,0.9867,0.7955,0.8415,0.8151,0.9786
