Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
14,0.9959292858804373,0.9680081392719874,0.9817702361843614,0.9779,0.3472222222222222,0.819672131147541,0.4878048780487805,0.9782,0.8571428571428571,0.75,0.7999999999999999,0.8971,0.9648,0.7334,0.8459,0.7565,0.9511
15,0.9947458595088521,0.9845127741352023,0.9896028634736663,0.977,0.5072992700729927,0.7595628415300546,0.6083150984682713,0.9772,0.75,0.75,0.75,0.9984,0.9797,0.7507,0.8314,0.7826,0.9842
16,0.9941939890710383,0.9872258647976486,0.9906976744186046,0.9745,0.5447154471544715,0.73224043715847,0.6247086247086246,0.9752,0.8571428571428571,0.75,0.7999999999999999,0.9599,0.9819,0.7987,0.8232,0.8051,0.9699
17,0.9939868391195825,0.9903911372371693,0.9921857304643262,0.976,0.6139534883720931,0.7213114754098361,0.663316582914573,0.9764,0.75,0.75,0.75,0.835,0.9847,0.786,0.8206,0.8018,0.9291
18,0.9955403087478559,0.9841736378023965,0.9898243419930646,0.9705,0.5140845070422535,0.7978142076502732,0.6252676659528907,0.9717,0.75,0.75,0.75,0.9805,0.9802,0.7532,0.844,0.7884,0.9742
19,0.9957333948339483,0.9761474112593262,0.9858431327777143,0.9734,0.4157303370786517,0.8087431693989071,0.549165120593692,0.9736,0.6666666666666666,0.75,0.7058823529411765,0.9835,0.9726,0.6927,0.845,0.747,0.9768
20,0.9946469248291572,0.9872258647976486,0.9909225008510155,0.9766,0.5542168674698795,0.7540983606557377,0.6388888888888888,0.9758,0.75,0.75,0.75,0.9895,0.9823,0.7663,0.8304,0.7933,0.9806
21,0.9922016274864376,0.9924259552340041,0.9923137786820391,0.9789,0.6373626373626373,0.6338797814207651,0.6356164383561643,0.9784,0.8571428571428571,0.75,0.7999999999999999,0.9882,0.985,0.8289,0.7921,0.8093,0.9818
22,0.9929864253393665,0.9923129097897355,0.9926495533190094,0.9793,0.6505376344086021,0.6612021857923497,0.6558265582655827,0.9767,0.7272727272727273,1.0,0.8421052631578948,1.0,0.9856,0.7903,0.8845,0.8302,0.9853
23,0.9947554440770722,0.9863215012434999,0.9905205199523187,0.9817,0.5346153846153846,0.7595628415300546,0.6275395033860045,0.9815,1.0,0.75,0.8571428571428571,0.986,0.9815,0.8431,0.832,0.8251,0.9831
24,0.9936500737045016,0.9906172281257065,0.9921313331446363,0.9759,0.6142857142857143,0.7049180327868853,0.6564885496183206,0.9763,0.75,0.75,0.75,0.9048,0.9846,0.786,0.8152,0.7995,0.9523
25,0.9962419260129184,0.9589645037304997,0.977247854386268,0.9769,0.2970873786407767,0.8360655737704918,0.43839541547277944,0.9765,0.8571428571428571,0.75,0.7999999999999999,0.9907,0.9563,0.7168,0.8483,0.7385,0.9814
26,0.9937662926442253,0.9911824553470495,0.9924726922859245,0.9763,0.6280193236714976,0.7103825136612022,0.6666666666666666,0.9764,0.8571428571428571,0.75,0.7999999999999999,0.9953,0.9853,0.8263,0.8172,0.8197,0.9826
27,0.9946402098300833,0.9859823649106941,0.9902923644621062,0.9798,0.5328185328185329,0.7540983606557377,0.6244343891402715,0.9807,0.6666666666666666,0.75,0.7058823529411765,0.952,0.9811,0.7314,0.83,0.7735,0.9708
28,0.9947602232600524,0.9872258647976486,0.9909787234042553,0.9824,0.5515873015873016,0.7595628415300546,0.639080459770115,0.9821,1.0,0.75,0.8571428571428571,0.9923,0.9824,0.8488,0.8323,0.8291,0.9856
29,0.9971821063754843,0.9600949581731856,0.9782871623567356,0.9797,0.311284046692607,0.8743169398907104,0.4591104734576758,0.9798,1.0,0.75,0.8571428571428571,0.8777,0.9582,0.7695,0.8615,0.7648,0.9457
30,0.9928845719448837,0.9937825005652272,0.9933333333333333,0.9298,0.6892655367231638,0.6666666666666666,0.6777777777777778,0.9119,1.0,0.75,0.8571428571428571,0.9783,0.9869,0.8941,0.8035,0.8428,0.94
31,0.992674405499831,0.9957042731177933,0.9941870308708167,0.9656,0.7643312101910829,0.6557377049180327,0.7058823529411764,0.9648,0.8571428571428571,0.75,0.7999999999999999,0.9811,0.9886,0.8714,0.8005,0.8334,0.9705
