Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
22,0.9974397765623182,0.9689125028261361,0.9829692069499398,0.9639,0.3698630136986301,0.8852459016393442,0.5217391304347826,0.9631,1.0,0.75,0.8571428571428571,0.9562,0.967,0.7891,0.8681,0.7873,0.9611
23,0.9971916686168968,0.9633732760569749,0.9799908003679852,0.9587,0.32989690721649484,0.8743169398907104,0.47904191616766467,0.9559,1.0,0.75,0.8571428571428571,0.9753,0.9614,0.7757,0.8626,0.7721,0.9633
24,0.9983992119197144,0.9165724621297762,0.9557376082984618,0.9752,0.1879120879120879,0.9344262295081968,0.31290027447392493,0.9745,1.0,0.75,0.8571428571428571,0.9707,0.9168,0.7288,0.867,0.7086,0.9735
25,0.9965132496513249,0.9692516391589419,0.9826934097421203,0.9708,0.3629976580796253,0.8469945355191257,0.5081967213114755,0.9732,1.0,0.75,0.8571428571428571,0.994,0.9666,0.7865,0.8554,0.7827,0.9793
26,0.9961739130434782,0.9712864571557767,0.9835727777459791,0.9604,0.37530864197530867,0.8306010928961749,0.5170068027210885,0.9632,0.8571428571428571,0.75,0.7999999999999999,0.9688,0.9682,0.7429,0.8506,0.7669,0.9642
27,0.9970794392523364,0.9648428668324667,0.9806963116166839,0.9673,0.3375796178343949,0.8688524590163934,0.48623853211009166,0.9657,1.0,0.75,0.8571428571428571,0.9789,0.9627,0.7782,0.8612,0.7747,0.9706
28,0.9975421348314607,0.9634863215012435,0.9802185163887291,0.9744,0.3347022587268994,0.8907103825136612,0.48656716417910445,0.9745,1.0,0.75,0.8571428571428571,0.9728,0.9618,0.7774,0.8681,0.7746,0.9739
29,0.9959570289938778,0.9746778204838346,0.9852025367079931,0.9623,0.40106951871657753,0.819672131147541,0.5385996409335727,0.9625,1.0,0.75,0.8571428571428571,0.965,0.9713,0.799,0.8481,0.7936,0.9632
30,0.9978239845261122,0.9330770969929911,0.9643649959107371,0.975,0.22002635046113306,0.912568306010929,0.35456475583864117,0.9742,1.0,0.75,0.8571428571428571,0.9969,0.9325,0.7393,0.8652,0.7254,0.982
31,0.9972014925373134,0.9667646393850328,0.9817472161634715,0.9707,0.35384615384615387,0.8797814207650273,0.5047021943573669,0.9698,1.0,0.75,0.8571428571428571,0.9962,0.9648,0.7837,0.8655,0.7812,0.9789
FINALTEST,0.9929800724637681,0.9914085462355867,0.992193687068673,0.9644,0.6262626262626263,0.6775956284153005,0.6509186351706038,0.9704,0.7142857142857143,0.625,0.6666666666666666,0.9072,0.9847,0.7778,0.7647,0.7699,0.9473
