Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
0,0.9944197699578635,0.98711281935338,0.990752822374766,0.9782,0.545816733067729,0.7486338797814208,0.6313364055299538,0.9792,1.0,0.625,0.7692307692307693,0.9956,0.982,0.8467,0.7869,0.7971,0.9843
1,0.9922244759972955,0.9953651367849876,0.9937923250564334,0.9723,0.7452229299363057,0.639344262295082,0.6882352941176471,0.9719,0.8333333333333334,0.625,0.7142857142857143,0.9828,0.9878,0.8569,0.7532,0.7988,0.9757
2,0.9957255083179297,0.9743386841510288,0.984916009598903,0.9678,0.39572192513368987,0.8087431693989071,0.5314183123877917,0.9679,0.8571428571428571,0.75,0.7999999999999999,0.9747,0.9708,0.7495,0.8444,0.7721,0.9702
3,0.9951080773606371,0.988808501017409,0.9919482875935587,0.9743,0.5916666666666667,0.7759562841530054,0.6713947990543735,0.9786,0.8571428571428571,0.75,0.7999999999999999,0.9667,0.9843,0.8146,0.8383,0.8211,0.9732
4,0.9945336522036214,0.9872258647976486,0.9908662846769161,0.9714,0.5515873015873016,0.7595628415300546,0.639080459770115,0.9736,1.0,0.5,0.6666666666666666,0.8957,0.9822,0.8487,0.7489,0.7655,0.9469
5,0.9925381571509327,0.9924259552340041,0.9924820530213102,0.9743,0.6432432432432432,0.6502732240437158,0.6467391304347826,0.9767,0.8571428571428571,0.75,0.7999999999999999,0.9491,0.9853,0.831,0.7976,0.8131,0.9667
6,0.9929888047042859,0.9926520461225412,0.9928203968568036,0.9566,0.6577540106951871,0.6721311475409836,0.6648648648648647,0.962,0.8571428571428571,0.75,0.7999999999999999,0.8796,0.9859,0.836,0.8049,0.8192,0.9327
7,0.9916713562183456,0.9960434094505991,0.9938525745868817,0.9732,0.7602739726027398,0.6065573770491803,0.6747720364741642,0.9787,1.0,0.75,0.8571428571428571,0.9557,0.9879,0.9173,0.7842,0.8419,0.9692
8,0.9918909787138191,0.9955912276735247,0.993737658674189,0.9712,0.7516339869281046,0.6284153005464481,0.6845238095238095,0.9749,0.8,0.5,0.6153846153846154,0.893,0.9877,0.8478,0.708,0.7645,0.9464
9,0.9914414414414414,0.995252091340719,0.9933431118131558,0.9386,0.7218543046357616,0.5956284153005464,0.6526946107784432,0.9454,1.0,0.75,0.8571428571428571,0.7703,0.9869,0.9044,0.7803,0.8344,0.8848
10,0.9965361967440249,0.9756952294822518,0.9860055977608956,0.9782,0.42005420054200543,0.8469945355191257,0.5615942028985508,0.9802,0.8571428571428571,0.75,0.7999999999999999,0.9379,0.9729,0.7579,0.8576,0.7825,0.9654
11,0.9947721331969542,0.9894867736830206,0.9921224142816664,0.9786,0.6017316017316018,0.7595628415300546,0.6714975845410629,0.9779,0.8571428571428571,0.75,0.7999999999999999,0.9477,0.9846,0.8179,0.833,0.8212,0.9681
12,0.994757237291999,0.9866606375763056,0.9906923950056754,0.9806,0.54296875,0.7595628415300546,0.633257403189066,0.9819,0.8571428571428571,0.75,0.7999999999999999,0.9779,0.9819,0.7983,0.8321,0.808,0.9801
13,0.9952093076308886,0.9863215012434999,0.9907454720944756,0.9814,0.5437262357414449,0.7814207650273224,0.641255605381166,0.9817,0.8571428571428571,0.75,0.7999999999999999,0.9841,0.982,0.7987,0.8392,0.8107,0.9824
