Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
0,0.995752984389348,0.98066922903007,0.9881535482401184,0.9742,0.46540880503144655,0.8087431693989071,0.5908183632734532,0.9743,0.8571428571428571,0.75,0.7999999999999999,0.9595,0.977,0.7728,0.8465,0.793,0.9693
1,0.9944482211647405,0.9921998643454669,0.9933227704843821,0.9573,0.6682926829268293,0.7486338797814208,0.7061855670103092,0.966,0.8333333333333334,0.625,0.7142857142857143,0.949,0.9869,0.832,0.7886,0.8046,0.9574
2,0.9950952435268621,0.9862084557992313,0.9906319196048373,0.9742,0.5419847328244275,0.7759562841530054,0.6382022471910113,0.9732,0.75,0.75,0.75,0.9969,0.9817,0.7624,0.8374,0.7929,0.9814
3,0.9924387766617764,0.994121636898033,0.9932794939854296,0.9528,0.695906432748538,0.6502732240437158,0.672316384180791,0.956,1.0,0.625,0.7692307692307693,0.8947,0.9868,0.8961,0.7565,0.8116,0.9345
4,0.995551499942968,0.9866606375763056,0.9910861295633907,0.9599,0.556390977443609,0.8087431693989071,0.6592427616926503,0.9624,1.0,0.5,0.6666666666666666,0.9164,0.9826,0.8506,0.7651,0.7723,0.9462
5,0.9943226978539798,0.9899389554600949,0.9921259842519685,0.9533,0.6061946902654868,0.7486338797814208,0.6699266503667483,0.9615,1.0,0.5,0.6666666666666666,0.7527,0.9846,0.8668,0.7462,0.7762,0.8892
6,0.9922227231740307,0.9951390458964504,0.9936787447793205,0.949,0.7388535031847133,0.6338797814207651,0.6823529411764706,0.9527,0.75,0.75,0.75,0.8605,0.9876,0.827,0.793,0.8087,0.9207
7,0.9934150772025432,0.9891476373502148,0.9912767644726408,0.9578,0.5695067264573991,0.6939890710382514,0.625615763546798,0.9624,1.0,0.75,0.8571428571428571,0.8543,0.983,0.8543,0.811,0.8247,0.9248
8,0.9938692098092643,0.9895998191272891,0.991729919564971,0.969,0.5892857142857143,0.7213114754098361,0.6486486486486487,0.9731,1.0,0.625,0.7692307692307693,0.8433,0.9838,0.8611,0.7786,0.8032,0.9285
9,0.991990975747321,0.994121636898033,0.9930551634577383,0.9601,0.6909090909090909,0.6229508196721312,0.6551724137931035,0.9648,0.8571428571428571,0.75,0.7999999999999999,0.8414,0.9864,0.8467,0.789,0.8161,0.9221
10,0.9925288657459814,0.9911824553470495,0.9918552036199095,0.9617,0.6071428571428571,0.6502732240437158,0.6279683377308707,0.9667,0.8571428571428571,0.75,0.7999999999999999,0.9049,0.9841,0.8189,0.7972,0.8066,0.9445
11,0.9932157394843962,0.992991182455347,0.9931034482758619,0.9715,0.671957671957672,0.6939890710382514,0.6827956989247311,0.9739,1.0,0.5,0.6666666666666666,0.953,0.9865,0.8884,0.729,0.7809,0.9662
12,0.9919019232932179,0.9969477730047479,0.9944184473135255,0.9587,0.8129496402877698,0.6174863387978142,0.7018633540372672,0.9632,0.8571428571428571,0.75,0.7999999999999999,0.943,0.989,0.8873,0.7881,0.8321,0.955
13,0.9921028880866426,0.994121636898033,0.9931112365894974,0.9586,0.6927710843373494,0.6284153005464481,0.6590257879656161,0.9606,0.8571428571428571,0.75,0.7999999999999999,0.9495,0.9865,0.8473,0.7908,0.8174,0.9562
14,0.992000901306895,0.9953651367849876,0.9936801715382011,0.9709,0.7371794871794872,0.6284153005464481,0.6784660766961652,0.9712,1.0,0.625,0.7692307692307693,0.9504,0.9876,0.9097,0.7496,0.8138,0.9642
15,0.9906499943674665,0.994121636898033,0.9923827794391469,0.9517,0.6688311688311688,0.5628415300546448,0.6112759643916913,0.9675,0.8333333333333334,0.625,0.7142857142857143,0.9362,0.9851,0.8309,0.7273,0.7726,0.9518
16,0.9906783468104223,0.9971738638932851,0.9939154929577464,0.9716,0.8110236220472441,0.5628415300546448,0.6645161290322581,0.972,0.8333333333333334,0.625,0.7142857142857143,0.9907,0.988,0.8783,0.7283,0.7909,0.9781
17,0.9916516245487365,0.9936694551209586,0.9926595143986447,0.9707,0.6706586826347305,0.6120218579234973,0.64,0.975,0.8333333333333334,0.625,0.7142857142857143,0.899,0.9856,0.8319,0.7436,0.7823,0.9482
18,0.9929880117620448,0.9925390006782727,0.9927634554500226,0.977,0.6542553191489362,0.6721311475409836,0.6630727762803235,0.9798,0.8571428571428571,0.75,0.7999999999999999,0.9583,0.9858,0.8348,0.8049,0.8186,0.9717
19,0.9915435787574698,0.994121636898033,0.9928309342365227,0.9747,0.6832298136645962,0.6010928961748634,0.6395348837209303,0.9755,0.8571428571428571,0.75,0.7999999999999999,0.9617,0.9859,0.844,0.7817,0.8108,0.9706
20,0.9890011223344557,0.9961564548948677,0.9925658932191934,0.9586,0.7272727272727273,0.4808743169398907,0.5789473684210527,0.9578,0.8333333333333334,0.625,0.7142857142857143,0.9753,0.9854,0.8499,0.7007,0.7619,0.9639
21,0.9919855514166385,0.9934433642324214,0.9927139226207287,0.9695,0.6686046511627907,0.6284153005464481,0.647887323943662,0.9695,0.8333333333333334,0.625,0.7142857142857143,0.9853,0.9857,0.8313,0.749,0.785,0.9748
22,0.9938733832539143,0.9902780917929007,0.9920724801812005,0.959,0.6055045871559633,0.7213114754098361,0.658354114713217,0.9583,1.0,0.625,0.7692307692307693,0.9889,0.9845,0.8665,0.7789,0.8066,0.9687
23,0.9925406871609403,0.9927650915668098,0.9926528766813609,0.9756,0.6538461538461539,0.6502732240437158,0.6520547945205479,0.9759,0.8571428571428571,0.75,0.7999999999999999,0.985,0.9856,0.8345,0.7977,0.8149,0.9789
24,0.9932072908411638,0.9917476825683925,0.9924769500537362,0.9668,0.6331658291457286,0.6885245901639344,0.6596858638743455,0.9711,1.0,0.625,0.7692307692307693,0.9728,0.9853,0.8755,0.7684,0.8071,0.9702
25,0.9923397544215388,0.9958173185620619,0.9940754951193365,0.968,0.7647058823529411,0.639344262295082,0.6964285714285714,0.9684,0.8571428571428571,0.75,0.7999999999999999,0.9628,0.9884,0.8714,0.7951,0.8302,0.9664
26,0.990344672729314,0.9971738638932851,0.9937475356277812,0.9649,0.8015873015873016,0.5519125683060109,0.6537216828478964,0.9687,1.0,0.5,0.6666666666666666,0.961,0.9877,0.9306,0.683,0.7714,0.9649
27,0.9930995475113122,0.9924259552340041,0.9927626371141016,0.9592,0.6528497409326425,0.6885245901639344,0.6702127659574468,0.968,1.0,0.5,0.6666666666666666,0.8684,0.9858,0.882,0.727,0.7765,0.9319
28,0.9900257760842766,0.9986434546687768,0.9943159434971016,0.9707,0.8899082568807339,0.5300546448087432,0.6643835616438356,0.9705,1.0,0.625,0.7692307692307693,0.9941,0.9888,0.96,0.7179,0.8093,0.9784
29,0.9912201710941018,0.9954781822292562,0.9933446136491823,0.9766,0.7297297297297297,0.5901639344262295,0.6525679758308157,0.9771,1.0,0.625,0.7692307692307693,0.9857,0.9869,0.907,0.7369,0.805,0.9798
30,0.989570483346417,0.9975130002260909,0.9935258683780892,0.9603,0.8157894736842105,0.5081967213114754,0.6262626262626263,0.969,0.8333333333333334,0.625,0.7142857142857143,0.9087,0.9873,0.8796,0.7102,0.778,0.946
31,0.9911146102800585,0.9961564548948677,0.9936291368326099,0.9748,0.7642857142857142,0.5846994535519126,0.6625386996904025,0.9754,0.8333333333333334,0.625,0.7142857142857143,0.973,0.9875,0.8629,0.7353,0.7902,0.9744
32,0.9919945878904047,0.9945738186751074,0.9932825289302851,0.9753,0.7073170731707317,0.6338797814207651,0.6685878962536024,0.9764,1.0,0.5,0.6666666666666666,0.9348,0.9868,0.8998,0.7095,0.7762,0.9622
FINALTEST,0.9908947841726619,0.9964955912276735,0.9936872956825612,0.9797,0.7835820895522388,0.5737704918032787,0.6624605678233437,0.981,0.5714285714285714,0.5,0.5333333333333333,0.9987,0.9875,0.782,0.6901,0.7298,0.9865
