Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
0,0.9970588235294118,0.9580601401763509,0.9771705292286406,0.9784,0.3005671077504726,0.8688524590163934,0.4466292134831461,0.9782,0.875,0.875,0.875,0.9949,0.9562,0.7242,0.9006,0.7663,0.9838
1,0.996211251435132,0.9808953199186072,0.9884939621781726,0.9798,0.4748427672955975,0.825136612021858,0.6027944111776448,0.9806,0.7777777777777778,0.875,0.823529411764706,0.9983,0.9776,0.7496,0.8937,0.8049,0.9862
2,0.9959885386819485,0.982364910694099,0.9891298161743782,0.9726,0.4918032786885246,0.819672131147541,0.6147540983606556,0.9716,0.8571428571428571,0.75,0.7999999999999999,0.9433,0.9789,0.7816,0.8507,0.8013,0.9625
3,0.9968822170900693,0.975921320370789,0.9862904147149549,0.9729,0.42702702702702705,0.8633879781420765,0.5714285714285715,0.9777,0.8571428571428571,0.75,0.7999999999999999,0.9686,0.9734,0.7604,0.8631,0.7859,0.9731
4,0.997651203758074,0.9603210490617228,0.9786302632336846,0.9801,0.32038834951456313,0.9016393442622951,0.4727793696275072,0.9802,0.8571428571428571,0.75,0.7999999999999999,0.9816,0.9589,0.7251,0.8707,0.7505,0.9806
5,0.9952895220588235,0.9793126836988469,0.9872364672364672,0.9692,0.44171779141104295,0.7868852459016393,0.5658153241650294,0.9713,0.8571428571428571,0.75,0.7999999999999999,0.89,0.9752,0.7647,0.8387,0.7844,0.9435
6,0.9959958814780917,0.9841736378023965,0.9900494683573093,0.979,0.519163763066202,0.8142076502732241,0.6340425531914893,0.9788,0.7777777777777778,0.875,0.823529411764706,0.9893,0.9806,0.7643,0.8911,0.8159,0.9824
7,0.9943058877121057,0.9869997739091114,0.9906393600726159,0.9759,0.5421686746987951,0.7377049180327869,0.625,0.9759,0.8571428571428571,0.75,0.7999999999999999,0.9811,0.9817,0.7979,0.8249,0.8052,0.9776
8,0.9931057866184448,0.9933303187881528,0.993218040013564,0.9667,0.6813186813186813,0.6775956284153005,0.6794520547945204,0.9673,0.8571428571428571,0.75,0.7999999999999999,0.9761,0.9867,0.8439,0.807,0.8242,0.9701
9,0.9928877850530594,0.9942346823423016,0.9935607772254857,0.9749,0.7093023255813954,0.6666666666666666,0.6873239436619718,0.9757,0.8571428571428571,0.75,0.7999999999999999,0.9883,0.9874,0.8531,0.8036,0.827,0.9797
